student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name,engagement_score,activity_level,risk_level
STU02992,28,Riyadh,2024-08-18,0,5,5,0.2144,0.9,2,0,0.797,1,2,dropped,5.7,Low,High Risk
STU02993,23,Amman,2024-05-14,0,6,9,0.2892,3.44,66,6,0.4295,1,1,at-risk,5.84,Medium,Medium Risk
STU02994,20,Baghdad,2024-07-06,0,7,8,0.2425,3.37,4,8,0.4014,1,1,at-risk,10.97,Medium,Medium Risk
STU02995,29,Casablanca,2024-01-01,0,2,1,0.0927,1.84,5,3,0.4162,1,1,at-risk,2.34,Low,High Risk
STU02996,35,Baghdad,2024-07-13,0,1,0,0.0,1.54,9,0,0.4903,1,1,at-risk,0.64,Low,High Risk
STU02997,29,Riyadh,2024-01-10,0,3,4,0.2477,0.49,3,3,0.6135,1,2,dropped,4.19,Low,High Risk
STU02998,19,Doha,2024-07-05,0,2,3,0.2957,2.74,1,5,0.6422,1,2,dropped,5.640000000000001,Low,High Risk
STU02999,17,Doha,2024-05-02,0,3,2,0.1619,7.0,1,7,0.3224,1,1,at-risk,8.9,Medium,Medium Risk
STU03000,17,Beirut,2024-02-02,0,6,5,0.1698,2.14,38,1,0.7171,1,2,dropped,3.3400000000000007,Low,High Risk
STU03001,17,Baghdad,2024-07-17,0,3,2,0.1425,1.25,36,3,0.9477,1,2,dropped,-0.3500000000000001,Low,High Risk
STU03002,23,Dubai,2024-09-25,0,4,5,0.2404,5.44,6,8,0.4129,1,1,at-risk,9.840000000000002,Medium,Medium Risk
STU03003,20,Casablanca,2024-10-09,0,1,5,0.9201,11.71,8,8,0.0,0,0,active,15.91,High,Low Risk
STU03004,29,Riyadh,2024-11-09,0,7,6,0.173,1.26,12,1,0.7911,1,2,dropped,6.06,Low,High Risk
STU03005,20,Amman,2024-06-14,0,6,1,0.0436,0.78,14,0,0.6363,1,2,dropped,0.3800000000000001,Low,High Risk
STU03006,24,Tunis,2024-11-24,0,7,10,0.2972,3.3,16,5,0.2348,0,0,active,11.700000000000001,Medium,Medium Risk
STU03007,24,Beirut,2024-02-26,0,6,0,0.0,0.54,22,1,0.6591,1,2,dropped,-1.6600000000000001,Low,High Risk
STU03008,17,Alexandria,2024-09-24,0,1,0,0.0533,2.22,31,4,0.6602,1,2,dropped,-0.8799999999999999,Low,High Risk
STU03009,18,Alexandria,2024-01-23,0,7,5,0.1561,2.08,1,0,0.5232,1,1,at-risk,6.98,Low,High Risk
STU03010,19,Riyadh,2024-04-01,0,5,2,0.083,0.4,15,0,0.8196,1,2,dropped,0.8999999999999999,Low,High Risk
STU03011,20,Cairo,2024-04-13,0,7,0,0.0,0.54,35,2,0.842,1,2,dropped,-2.96,Low,High Risk
STU03012,25,Alexandria,2024-09-05,0,7,35,1.0,12.32,1,11,0.0486,0,0,active,47.22,High,Low Risk
STU03013,17,Dubai,2024-02-20,0,3,1,0.0423,1.09,10,1,0.6958,1,2,dropped,1.0899999999999999,Low,High Risk
STU03014,19,Cairo,2024-10-19,1,2,0,0.0,1.89,4,2,0.7366,1,2,dropped,1.4899999999999998,Low,High Risk
STU03015,20,Tunis,2024-12-02,0,7,7,0.2077,1.71,22,1,0.4969,1,1,at-risk,6.510000000000001,Low,High Risk
STU03016,17,Casablanca,2024-09-26,0,6,13,0.4387,4.48,16,6,0.281,0,0,active,15.88,Medium,Medium Risk
STU03017,25,Doha,2024-12-25,0,6,6,0.1937,1.63,14,5,0.3544,1,1,at-risk,6.23,Low,High Risk
STU03018,21,Doha,2024-05-11,0,1,1,0.1745,2.22,3,2,0.4632,1,1,at-risk,2.9200000000000004,Low,High Risk
STU03019,27,Cairo,2024-07-06,0,5,1,0.0438,2.59,7,5,0.4818,1,1,at-risk,2.8899999999999997,Low,High Risk
STU03020,37,Dubai,2024-11-06,0,5,13,0.5054,8.53,12,11,0.138,0,0,active,20.330000000000002,Medium,Medium Risk
STU03021,28,Alexandria,2024-01-07,0,3,7,0.4897,5.42,12,10,0.1837,0,0,active,11.22,Medium,Medium Risk
STU03022,28,Dubai,2024-12-01,0,5,2,0.0829,0.6,1,0,0.8432,1,2,dropped,2.5,Low,High Risk
STU03023,25,Casablanca,2024-02-10,0,5,3,0.118,2.19,5,2,0.3106,1,1,at-risk,4.6899999999999995,Low,High Risk
STU03024,18,Casablanca,2024-11-23,0,5,2,0.0845,0.73,4,0,0.8057,1,2,dropped,2.33,Low,High Risk
STU03025,34,Cairo,2024-07-03,0,5,0,0.0153,0.38,16,0,0.8365,1,2,dropped,-1.2200000000000002,Low,High Risk
STU03026,18,Baghdad,2024-07-31,0,1,0,0.0996,2.59,7,6,0.4206,1,1,at-risk,1.89,Low,High Risk
STU03027,19,Beirut,2024-12-28,0,7,16,0.4703,5.51,12,3,0.1036,0,0,active,20.31,Medium,Medium Risk
STU03028,19,Cairo,2024-11-11,0,1,1,0.2341,1.76,1,1,0.4746,1,1,at-risk,2.6599999999999997,Low,High Risk
STU03029,28,Amman,2024-09-27,0,4,0,0.0,0.49,1,1,0.6097,1,2,dropped,0.39,Low,High Risk
STU03030,27,Cairo,2024-02-06,0,5,4,0.1401,0.34,27,0,0.7873,1,2,dropped,1.6399999999999997,Low,High Risk
STU03031,19,Amman,2024-02-09,0,3,2,0.111,1.42,7,1,0.6101,1,2,dropped,2.7199999999999998,Low,High Risk
STU03032,22,Dubai,2024-09-22,0,4,12,0.6041,5.67,14,3,0.0,0,0,active,16.270000000000003,Medium,Low Risk
STU03033,25,Alexandria,2024-02-21,0,6,5,0.153,3.46,6,3,0.144,0,0,active,7.860000000000001,Medium,Medium Risk
STU03034,21,Dubai,2024-09-29,0,1,0,0.0,1.63,10,4,0.4441,1,1,at-risk,0.6299999999999999,Low,High Risk
STU03035,22,Tunis,2024-04-07,0,6,0,0.0,0.47,3,2,0.7533,1,2,dropped,0.16999999999999998,Low,High Risk
STU03036,31,Dubai,2024-09-26,0,3,0,0.0,2.16,5,3,0.4049,1,1,at-risk,1.6600000000000001,Low,High Risk
STU03037,22,Dubai,2024-10-18,1,2,1,0.1222,2.29,9,4,0.6822,1,2,dropped,2.39,Low,High Risk
STU03038,26,Riyadh,2024-10-12,0,7,23,0.6593,10.49,2,7,0.0238,0,0,active,33.29,Medium,Low Risk
STU03039,26,Baghdad,2024-07-31,0,6,8,0.2583,3.71,3,5,0.3335,1,1,at-risk,11.41,Medium,Medium Risk
STU03040,18,Alexandria,2024-11-22,0,6,11,0.3637,2.93,16,3,0.2549,0,0,active,12.33,Low,Medium Risk
STU03041,21,Doha,2024-07-02,0,4,0,0.0,0.24,8,1,0.5928,1,1,at-risk,-0.56,Low,High Risk
STU03042,18,Casablanca,2024-12-25,0,2,2,0.2475,2.28,1,3,0.5281,1,1,at-risk,4.18,Low,High Risk
STU03043,34,Tunis,2024-02-23,0,1,1,0.1043,0.1,11,4,0.4742,1,1,at-risk,0.0,Low,High Risk
STU03044,22,Riyadh,2024-04-02,0,3,0,0.0,3.88,2,8,0.3265,1,1,at-risk,3.6799999999999997,Medium,Medium Risk
STU03045,27,Baghdad,2024-07-24,0,1,0,0.0,0.34,1,1,0.735,1,2,dropped,0.24000000000000002,Low,High Risk
STU03046,29,Baghdad,2024-06-21,0,6,3,0.0915,1.0,19,1,0.7087,1,2,dropped,2.1,Low,High Risk
STU03047,27,Riyadh,2024-09-30,0,6,2,0.0608,1.87,3,4,0.36,1,1,at-risk,3.5700000000000003,Low,High Risk
STU03048,32,Doha,2024-08-14,0,2,7,0.7356,5.16,1,9,0.0331,0,0,active,12.06,Medium,Low Risk
STU03049,25,Beirut,2024-06-10,0,6,0,0.0,0.14,2,2,0.8113,1,2,dropped,-0.06,Low,High Risk
STU03050,21,Baghdad,2024-06-15,0,6,5,0.1504,1.46,1,3,0.5714,1,1,at-risk,6.36,Low,High Risk
STU03051,17,Beirut,2024-07-30,0,3,4,0.2455,1.79,8,1,0.4275,1,1,at-risk,4.99,Low,High Risk
STU03052,31,Tunis,2024-06-14,0,2,9,0.8538,9.42,11,12,0.0033,0,0,active,17.32,High,Low Risk
STU03053,26,Doha,2024-05-03,0,6,14,0.4711,4.26,1,4,0.249,0,0,active,18.159999999999997,Medium,Medium Risk
STU03054,28,Doha,2024-10-06,0,4,0,0.0,1.25,6,2,0.847,1,2,dropped,0.65,Low,High Risk
STU03055,17,Dubai,2024-07-11,0,4,8,0.3803,8.81,6,14,0.0,0,0,active,16.21,Medium,Medium Risk
STU03056,21,Baghdad,2024-05-10,0,6,7,0.2345,2.35,3,3,0.5111,1,1,at-risk,9.049999999999999,Low,High Risk
STU03057,23,Beirut,2024-08-19,0,7,20,0.5674,8.07,1,12,0.2406,0,0,active,27.97,Medium,Medium Risk
STU03058,21,Casablanca,2024-07-22,0,3,6,0.3714,4.19,7,6,0.0979,0,0,active,9.490000000000002,Medium,Medium Risk
STU03059,23,Cairo,2024-01-18,0,4,2,0.119,0.34,9,2,0.6516,1,2,dropped,1.44,Low,High Risk
STU03060,17,Amman,2024-11-01,1,5,10,0.4124,3.76,11,6,0.2763,0,0,active,12.66,Medium,Medium Risk
STU03061,20,Cairo,2024-09-22,0,2,0,0.0,2.88,9,4,0.4014,1,1,at-risk,1.98,Low,High Risk
STU03062,17,Riyadh,2024-06-03,0,7,14,0.394,5.85,1,6,0.211,0,0,active,19.75,Medium,Medium Risk
STU03063,28,Cairo,2024-06-02,0,1,0,0.0197,1.94,1,2,0.4563,1,1,at-risk,1.8399999999999999,Low,High Risk
STU03064,24,Dubai,2024-04-19,1,2,1,0.0888,0.1,2,1,0.6896,1,2,dropped,0.9000000000000001,Low,High Risk
STU03065,18,Beirut,2024-01-12,0,6,8,0.2613,1.81,9,0,0.5803,1,1,at-risk,8.91,Low,High Risk
STU03066,24,Amman,2024-10-10,0,1,0,0.0996,0.4,1,2,0.5466,1,1,at-risk,0.30000000000000004,Low,High Risk
STU03067,27,Baghdad,2024-10-11,0,4,4,0.1983,2.24,11,4,0.4581,1,1,at-risk,5.140000000000001,Low,High Risk
STU03068,25,Doha,2024-10-19,1,5,3,0.1206,3.54,12,4,0.5791,1,1,at-risk,5.34,Medium,Medium Risk
STU03069,24,Riyadh,2024-02-18,0,5,0,0.0,0.88,1,0,0.7498,1,2,dropped,0.78,Low,High Risk
STU03070,34,Cairo,2024-08-23,0,3,1,0.0492,0.8,7,0,0.8809,1,2,dropped,1.1,Low,High Risk
STU03071,24,Beirut,2024-03-20,0,3,0,0.0,0.1,51,1,0.8607,1,2,dropped,-5.0,Low,High Risk
STU03072,32,Riyadh,2024-05-15,0,1,1,0.2059,1.17,12,2,0.732,1,2,dropped,0.97,Low,High Risk
STU03073,31,Beirut,2024-10-25,1,4,17,0.8468,8.71,8,12,0.2701,0,0,active,24.91,High,Low Risk
STU03074,19,Dubai,2024-04-29,1,7,0,0.0,0.44,1,2,0.8345,1,2,dropped,0.33999999999999997,Low,High Risk
STU03075,23,Amman,2024-06-02,0,6,8,0.2823,4.5,18,6,0.48,1,1,at-risk,10.7,Medium,Medium Risk
STU03076,25,Alexandria,2024-10-19,1,1,0,0.094,0.15,14,0,0.8275,1,2,dropped,-1.25,Low,High Risk
STU03077,21,Tunis,2024-10-18,1,7,4,0.106,0.83,4,2,0.7812,1,2,dropped,4.43,Low,High Risk
STU03078,33,Dubai,2024-02-09,0,6,7,0.2237,1.36,7,0,0.7173,1,2,dropped,7.659999999999999,Low,High Risk
STU03079,27,Beirut,2024-09-04,0,2,3,0.3254,4.74,2,5,0.0396,0,0,active,7.54,Medium,Medium Risk
STU03080,20,Riyadh,2024-09-06,0,6,5,0.1755,1.77,7,3,0.5162,1,1,at-risk,6.069999999999999,Low,High Risk
STU03081,17,Doha,2024-02-18,0,7,0,0.0,2.54,11,3,0.6519,1,2,dropped,1.44,Low,High Risk
STU03082,21,Doha,2024-11-24,0,4,3,0.1722,1.34,27,0,0.8589,1,2,dropped,1.6399999999999997,Low,High Risk
STU03083,25,Amman,2024-01-20,0,2,4,0.41,5.46,2,4,0.2354,0,0,active,9.260000000000002,Medium,Medium Risk
STU03084,23,Doha,2024-07-14,0,5,7,0.273,0.42,5,3,0.7184,1,2,dropped,6.92,Low,High Risk
STU03085,25,Alexandria,2024-01-29,0,2,2,0.1733,4.59,11,6,0.1637,0,0,active,5.49,Medium,Medium Risk
STU03086,26,Beirut,2024-06-27,0,2,3,0.2587,1.18,3,1,0.7908,1,2,dropped,3.88,Low,High Risk
STU03087,27,Tunis,2024-08-01,0,7,1,0.04,3.84,2,4,0.2669,0,0,active,4.64,Medium,Medium Risk
STU03088,25,Alexandria,2024-04-26,1,3,3,0.2296,0.87,2,2,0.7561,1,2,dropped,3.67,Low,High Risk
STU03089,26,Doha,2024-01-06,0,3,15,1.0,14.0,8,12,0.0974,0,0,active,28.2,High,Low Risk
STU03090,21,Tunis,2024-01-28,0,6,9,0.2911,5.93,18,5,0.4366,1,1,at-risk,13.129999999999999,Medium,Medium Risk
STU03091,17,Amman,2024-09-25,0,7,32,0.9099,13.46,13,17,0.0733,0,0,active,44.160000000000004,High,Low Risk
STU03092,17,Cairo,2024-06-12,0,4,1,0.0367,0.1,2,1,0.8234,1,2,dropped,0.9000000000000001,Low,High Risk
STU03093,25,Baghdad,2024-10-16,1,4,2,0.0953,0.84,19,1,0.9992,1,2,dropped,0.94,Low,High Risk
STU03094,23,Riyadh,2024-06-16,0,3,2,0.1108,2.33,14,2,0.4635,1,1,at-risk,2.93,Low,High Risk
STU03095,17,Baghdad,2024-12-23,0,7,14,0.3972,5.05,1,3,0.1067,0,0,active,18.95,Medium,Medium Risk
STU03096,20,Dubai,2024-03-19,0,3,0,0.0,1.9,6,4,0.4285,1,1,at-risk,1.2999999999999998,Low,High Risk
STU03097,23,Cairo,2024-12-10,0,3,9,0.5736,8.37,3,14,0.1229,0,0,active,17.069999999999997,Medium,Medium Risk
STU03098,24,Tunis,2024-08-16,0,7,20,0.5614,9.22,7,8,0.1236,0,0,active,28.52,Medium,Medium Risk
STU03099,27,Doha,2024-10-21,1,2,0,0.0422,2.66,9,2,0.5947,1,1,at-risk,1.7600000000000002,Low,High Risk
STU03100,27,Baghdad,2024-02-16,0,1,1,0.156,4.2,19,2,0.3315,1,1,at-risk,3.3000000000000003,Medium,Medium Risk
STU03101,20,Dubai,2024-08-09,0,5,9,0.3617,2.3,20,6,0.3309,1,1,at-risk,9.3,Low,Medium Risk
STU03102,27,Amman,2024-07-20,0,2,4,0.3629,5.06,1,6,0.0093,0,0,active,8.959999999999999,Medium,Medium Risk
STU03103,30,Riyadh,2024-03-08,0,7,23,0.6531,9.27,5,7,0.0,0,0,active,31.769999999999996,Medium,Low Risk
STU03104,25,Beirut,2024-02-12,0,7,13,0.359,3.93,17,4,0.2344,0,0,active,15.23,Medium,Medium Risk
STU03105,25,Casablanca,2024-10-19,1,4,2,0.0781,1.37,9,3,0.7607,1,2,dropped,2.47,Low,High Risk
STU03106,24,Cairo,2024-10-07,0,2,1,0.0547,0.65,10,1,0.6205,1,2,dropped,0.6499999999999999,Low,High Risk
STU03107,23,Tunis,2024-05-14,0,1,3,0.6671,7.36,22,11,0.0802,0,0,active,8.16,Medium,Low Risk
STU03108,27,Alexandria,2024-07-23,0,2,1,0.0883,0.74,2,0,0.6539,1,2,dropped,1.54,Low,High Risk
STU03109,30,Baghdad,2024-08-10,0,7,0,0.0,0.25,4,1,0.7267,1,2,dropped,-0.15000000000000002,Low,High Risk
STU03110,21,Riyadh,2024-03-10,0,1,1,0.1438,3.07,12,4,0.1945,0,0,active,2.87,Medium,Medium Risk
STU03111,21,Casablanca,2024-10-13,0,3,4,0.2858,2.9,6,5,0.4553,1,1,at-risk,6.300000000000001,Low,High Risk
STU03112,26,Dubai,2024-09-06,0,4,4,0.1761,3.84,1,6,0.2869,0,0,active,7.74,Medium,Medium Risk
STU03113,27,Tunis,2024-11-29,0,2,0,0.0498,0.81,1,1,0.5815,1,1,at-risk,0.7100000000000001,Low,High Risk
STU03114,19,Doha,2024-04-10,0,3,2,0.1275,1.86,1,3,0.4636,1,1,at-risk,3.7600000000000002,Low,High Risk
STU03115,21,Baghdad,2024-11-11,0,5,4,0.163,1.85,1,2,0.5103,1,1,at-risk,5.75,Low,High Risk
STU03116,18,Baghdad,2024-05-06,0,2,4,0.3763,4.38,2,2,0.0146,0,0,active,8.18,Medium,Medium Risk
STU03117,17,Dubai,2024-02-06,0,6,2,0.0637,0.84,28,1,0.9157,1,2,dropped,0.040000000000000036,Low,High Risk
STU03118,18,Amman,2024-08-08,0,5,2,0.0738,1.07,7,0,0.6799,1,2,dropped,2.37,Low,High Risk
STU03119,23,Beirut,2024-12-16,0,7,9,0.2589,7.12,10,11,0.3269,1,1,at-risk,15.120000000000001,Medium,Medium Risk
STU03120,26,Doha,2024-02-15,0,2,7,0.663,10.31,4,8,0.0,0,0,active,16.910000000000004,Medium,Low Risk
STU03121,20,Alexandria,2024-12-09,0,2,4,0.4155,3.43,1,4,0.1303,0,0,active,7.33,Medium,Medium Risk
STU03122,24,Tunis,2024-08-04,0,5,0,0.0,1.67,9,2,0.3035,1,1,at-risk,0.7699999999999999,Low,High Risk
STU03123,30,Beirut,2024-06-27,0,5,0,0.0,1.43,4,1,0.6575,1,2,dropped,1.0299999999999998,Low,High Risk
STU03124,20,Dubai,2024-06-13,0,7,0,0.0062,2.06,1,1,0.3696,1,1,at-risk,1.96,Low,High Risk
STU03125,29,Beirut,2024-10-31,1,6,1,0.0192,0.82,6,2,0.8445,1,2,dropped,1.2199999999999998,Low,High Risk
STU03126,17,Cairo,2024-06-05,0,4,6,0.2945,3.57,41,5,0.5321,1,1,at-risk,5.470000000000001,Medium,Medium Risk
STU03127,25,Riyadh,2024-06-28,0,6,15,0.499,8.25,17,9,0.1345,0,0,active,21.55,Medium,Medium Risk
STU03128,30,Doha,2024-08-14,0,6,6,0.2152,0.9,1,1,0.6627,1,2,dropped,6.800000000000001,Low,High Risk
STU03129,17,Doha,2024-03-15,0,4,5,0.2306,5.97,25,6,0.3808,1,1,at-risk,8.469999999999999,Medium,Medium Risk
STU03130,17,Casablanca,2024-01-23,0,6,0,0.0,0.48,11,0,0.7102,1,2,dropped,-0.6200000000000001,Low,High Risk
STU03131,27,Dubai,2024-04-12,0,5,1,0.0395,2.88,5,5,0.4335,1,1,at-risk,3.38,Low,High Risk
STU03132,29,Beirut,2024-03-20,0,2,0,0.0,1.34,10,2,0.542,1,1,at-risk,0.3400000000000001,Low,High Risk
STU03133,30,Alexandria,2024-02-27,0,6,0,0.0,0.79,13,0,0.6847,1,2,dropped,-0.51,Low,High Risk
STU03134,20,Cairo,2024-05-04,0,6,0,0.0,0.43,12,0,0.6433,1,2,dropped,-0.77,Low,High Risk
STU03135,20,Doha,2024-03-16,0,2,0,0.0,0.1,1,2,0.5102,1,1,at-risk,0.0,Low,High Risk
STU03136,29,Amman,2024-01-08,0,2,2,0.2265,2.94,9,8,0.4797,1,1,at-risk,4.039999999999999,Low,High Risk
STU03137,30,Beirut,2024-12-21,0,6,3,0.0844,0.1,1,3,0.7539,1,2,dropped,3.0,Low,High Risk
STU03138,22,Alexandria,2024-06-05,0,6,0,0.0,2.03,19,5,0.4409,1,1,at-risk,0.1299999999999999,Low,High Risk
STU03139,26,Casablanca,2024-08-29,0,3,7,0.4856,9.52,3,12,0.1066,0,0,active,16.22,Medium,Medium Risk
STU03140,17,Cairo,2024-06-18,0,3,3,0.1672,1.44,19,2,0.9402,1,2,dropped,2.5399999999999996,Low,High Risk
STU03141,17,Dubai,2024-10-02,0,1,1,0.1358,2.61,15,2,0.4899,1,1,at-risk,2.11,Low,High Risk
STU03142,22,Dubai,2024-04-14,1,5,12,0.4752,7.65,15,12,0.3523,1,1,at-risk,18.15,Medium,Medium Risk
STU03143,17,Baghdad,2024-09-24,0,6,1,0.0356,3.29,19,4,0.551,1,1,at-risk,2.39,Medium,Medium Risk
STU03144,17,Amman,2024-10-07,0,7,0,0.0134,0.8,31,1,0.7926,1,2,dropped,-2.3,Low,High Risk
STU03145,22,Casablanca,2024-11-14,0,1,4,0.7027,11.55,13,14,0.0,0,0,active,14.25,High,Low Risk
STU03146,24,Riyadh,2024-12-21,0,1,1,0.1673,0.11,3,2,0.7238,1,2,dropped,0.81,Low,High Risk
STU03147,20,Cairo,2024-07-11,0,3,4,0.2845,1.38,18,0,0.7544,1,2,dropped,3.58,Low,High Risk
STU03148,24,Doha,2024-12-05,0,4,7,0.3448,0.46,6,0,0.4958,1,1,at-risk,6.86,Low,Medium Risk
STU03149,28,Baghdad,2024-01-23,0,1,4,0.7185,10.24,9,10,0.0,0,0,active,13.34,High,Low Risk
STU03150,17,Amman,2024-03-28,0,5,12,0.4963,6.53,6,12,0.1522,0,0,active,17.93,Medium,Medium Risk
STU03151,24,Cairo,2024-05-25,0,4,13,0.6685,9.48,22,19,0.2257,0,0,active,20.28,Medium,Low Risk
STU03152,23,Dubai,2024-12-22,0,5,4,0.1463,1.35,18,2,0.7565,1,2,dropped,3.55,Low,High Risk
STU03153,17,Doha,2024-05-18,0,6,16,0.5435,7.3,3,8,0.0804,0,0,active,23.0,Medium,Medium Risk
STU03154,23,Cairo,2024-08-26,0,4,12,0.583,5.91,2,4,0.1087,0,0,active,17.71,Medium,Medium Risk
STU03155,23,Cairo,2024-02-04,0,1,1,0.2965,2.78,7,3,0.5324,1,1,at-risk,3.08,Low,High Risk
STU03156,21,Tunis,2024-12-04,0,2,0,0.0479,1.05,1,1,0.6797,1,2,dropped,0.9500000000000001,Low,High Risk
STU03157,25,Amman,2024-12-05,0,6,0,0.0,2.85,6,3,0.4806,1,1,at-risk,2.25,Low,High Risk
STU03158,25,Beirut,2024-02-25,0,3,2,0.151,5.33,7,5,0.33,1,1,at-risk,6.63,Medium,Medium Risk
STU03159,27,Cairo,2024-05-29,0,7,0,0.0,0.4,10,1,0.663,1,2,dropped,-0.6,Low,High Risk
STU03160,18,Tunis,2024-04-28,1,2,1,0.0847,1.17,5,1,0.8537,1,2,dropped,1.67,Low,High Risk
STU03161,25,Tunis,2024-09-17,0,6,5,0.1727,3.43,1,6,0.343,1,1,at-risk,8.33,Medium,Medium Risk
STU03162,23,Alexandria,2024-06-10,0,4,1,0.068,0.1,7,3,0.6156,1,2,dropped,0.40000000000000013,Low,High Risk
STU03163,29,Casablanca,2024-11-01,1,2,2,0.2367,1.12,35,1,1.0,1,2,dropped,-0.3799999999999999,Low,High Risk
STU03164,17,Baghdad,2024-02-15,0,2,1,0.1351,1.25,16,2,0.7099,1,2,dropped,0.6499999999999999,Low,High Risk
STU03165,25,Riyadh,2024-04-11,0,6,19,0.647,8.54,4,11,0.0206,0,0,active,27.14,Medium,Low Risk
STU03166,18,Baghdad,2024-08-22,0,3,0,0.0,0.92,3,0,0.796,1,2,dropped,0.6200000000000001,Low,High Risk
STU03167,17,Baghdad,2024-12-30,0,2,1,0.0991,3.71,2,3,0.2064,0,0,active,4.51,Medium,Medium Risk
STU03168,28,Cairo,2024-01-21,0,1,1,0.2452,2.88,3,1,0.4456,1,1,at-risk,3.58,Low,High Risk
STU03169,22,Dubai,2024-09-28,0,6,20,0.6701,7.0,11,3,0.0461,0,0,active,25.9,Medium,Low Risk
STU03170,26,Amman,2024-06-19,0,2,1,0.0688,0.69,1,1,0.5719,1,1,at-risk,1.5899999999999999,Low,High Risk
STU03171,26,Casablanca,2024-07-20,0,1,2,0.3148,4.19,3,1,0.1198,0,0,active,5.890000000000001,Medium,Medium Risk
STU03172,27,Riyadh,2024-01-10,0,3,4,0.2552,0.54,15,1,0.678,1,2,dropped,3.04,Low,High Risk
STU03173,28,Beirut,2024-12-16,0,2,0,0.044,0.1,21,0,0.9765,1,2,dropped,-2.0,Low,High Risk
STU03174,26,Beirut,2024-06-30,0,4,2,0.1079,2.52,2,3,0.5238,1,1,at-risk,4.319999999999999,Low,High Risk
STU03175,17,Amman,2024-04-30,0,1,0,0.0803,3.08,1,3,0.3776,1,1,at-risk,2.98,Medium,Medium Risk
STU03176,24,Baghdad,2024-05-21,0,6,2,0.0579,3.22,1,4,0.2167,0,0,active,5.120000000000001,Medium,Medium Risk
STU03177,17,Cairo,2024-11-16,0,7,12,0.3326,2.34,8,1,0.2878,0,0,active,13.54,Low,Medium Risk
STU03178,19,Amman,2024-07-17,0,6,8,0.2545,2.35,3,4,0.614,1,2,dropped,10.049999999999999,Low,High Risk
STU03179,24,Cairo,2024-10-11,0,7,0,0.0,0.23,1,1,0.6656,1,2,dropped,0.13,Low,High Risk
STU03180,23,Amman,2024-04-25,1,2,10,1.0,14.0,8,17,0.1753,0,0,active,23.2,High,Low Risk
STU03181,20,Riyadh,2024-06-23,0,2,2,0.2216,1.34,2,1,0.6696,1,2,dropped,3.1399999999999997,Low,High Risk
STU03182,29,Tunis,2024-12-02,0,7,0,0.0,1.71,46,1,0.4966,1,1,at-risk,-2.8899999999999997,Low,High Risk
STU03183,20,Riyadh,2024-02-14,0,7,4,0.1284,0.1,1,1,0.6103,1,2,dropped,3.9999999999999996,Low,High Risk
STU03184,20,Tunis,2024-09-23,0,7,0,0.0,1.4,35,2,0.7063,1,2,dropped,-2.1,Low,High Risk
STU03185,25,Doha,2024-11-16,0,6,24,0.7989,9.48,3,8,0.0109,0,0,active,33.18000000000001,High,Low Risk
STU03186,29,Dubai,2024-08-01,0,3,1,0.0479,2.6,8,5,0.4949,1,1,at-risk,2.8,Low,High Risk
STU03187,20,Dubai,2024-10-20,1,5,6,0.2511,2.53,27,1,0.6441,1,2,dropped,5.829999999999999,Low,High Risk
STU03188,17,Riyadh,2024-08-06,0,6,17,0.5541,3.99,7,5,0.0885,0,0,active,20.290000000000003,Medium,Medium Risk
STU03189,27,Amman,2024-11-05,1,6,2,0.0824,2.19,1,3,0.5494,1,1,at-risk,4.09,Low,High Risk
STU03190,35,Beirut,2024-08-17,0,5,0,0.0,1.9,5,1,0.4638,1,1,at-risk,1.4,Low,High Risk
STU03191,17,Baghdad,2024-03-08,0,2,10,1.0,13.92,15,11,0.1078,0,0,active,22.42,High,Low Risk
STU03192,18,Dubai,2024-11-30,0,3,0,0.0,1.93,1,3,0.3861,1,1,at-risk,1.8299999999999998,Low,High Risk
STU03193,26,Riyadh,2024-10-24,1,6,2,0.0778,1.4,31,0,1.0,1,2,dropped,0.2999999999999998,Low,High Risk
STU03194,20,Baghdad,2024-12-16,0,4,2,0.1104,2.36,11,6,0.4462,1,1,at-risk,3.2599999999999993,Low,High Risk
STU03195,17,Dubai,2024-03-11,0,6,27,0.8865,12.22,13,11,0.1867,0,0,active,37.92,High,Low Risk
STU03196,22,Amman,2024-12-18,0,4,11,0.5667,3.92,3,7,0.196,0,0,active,14.62,Medium,Medium Risk
STU03197,23,Baghdad,2024-03-10,0,7,6,0.1613,5.42,7,8,0.2813,0,0,active,10.72,Medium,Medium Risk
STU03198,23,Tunis,2024-03-15,0,1,0,0.0,1.15,51,1,0.8438,1,2,dropped,-3.9499999999999997,Low,High Risk
STU03199,30,Doha,2024-03-21,0,1,0,0.0,1.55,1,1,0.5492,1,1,at-risk,1.45,Low,High Risk
STU03200,30,Beirut,2024-02-04,0,3,11,0.7081,7.57,7,7,0.0221,0,0,active,17.87,High,Low Risk
STU03201,26,Baghdad,2024-09-29,0,7,0,0.0,0.3,3,1,0.6522,1,2,dropped,0.0,Low,High Risk
STU03202,27,Alexandria,2024-04-04,0,6,0,0.0,0.45,5,2,0.6583,1,2,dropped,-0.04999999999999999,Low,High Risk
STU03203,22,Beirut,2024-03-15,0,1,3,0.6202,7.68,2,10,0.0,0,0,active,10.48,Medium,Low Risk
